,summonerId
13418,E2LrRhm4qD7i2mGpAgh69irhaxZnXWyTMbHk8KSEpc1oNHQ
13419,oQl7a_QCX8VehHUIfPQR1ey3ll7VWTMadBp_7Z1v4B6QhsBOqEJGRnKPOA
13420,aYoyO95OOiphBmshCpJdFrOzGdU5wSUhkppWBLaWpopbo9aJoZHpdtZa4A
13421,UhrLNL0xGR_W1lFg8AFCu23ahq0iPZR0x49LXGnpGEQMOSM
13422,fygCfLbhWv5DUJZVOOwGWyO7cGXbbrIvt_D4XLUBqgKS9us
13423,bg7uNCXn2vKPxP32fKLTE_uDS9Y5ziPnJAXgzyXh_Sgo_7I
13424,I98Z2XMjqGnZGTfIG7QsZQEbJNl2VFeb7xT2qXOJEX-G3UTXm9zS8LBpow
13425,qWz3TW5MCh7CedEwgy42ddTPcuZjiAI7aUW663PBqTimNow
13426,IdTnIG4JW5nxnwnzM5PmsEg-E2B-V-kvZ4z7EfhLZaVenH4
13427,bqWn7LF43qxvoYXANuLYRXM8r7rP4zlbenX2hYUmKmR2Mro
13428,UPU4ySwptdJVPRMecHsDa07sq1Wkd9ZjCJ0xzIHOoGCIXFikjxyXxOK7mg
13429,f33x8rZDBH1AQYIxlQg2kMJlIHqcZaYHy4tk1PFLiXFrHfmXwkI5k8J2SA
13430,qUxVXdRESl5g8Xs05A8wM4B6ifDMa_736Z9ddDO2uGEea2k
13431,MGSPxbLH-PWytsCP3nRxS8f9rUubz4d0XXT1b-KRwy829gM
13432,ZwQuZbG0CuyTi_TdlG-c6vqX7ny07XfA53QGoUcXTNccQdo
13433,A1wG_FkH_ceRZtqpF6C_zF2x2nue-6uvTu1etM69ZKM0aoM
13434,8ycDDd1Tjd2zhb3ustBPzzkBkPSUaDlNpY96AuNR_VenwQo
13435,VVVKblq9Pg-NqVLVO2y-ja9Erlr0DWFxxv-GN9n8DH3zXNg
13436,Pd6X4lA2IE-OWaD6DV800LJgX_f-rcaVSVEzAhzBwCaj4BQ
13437,sxYUjJdVHzWgvDHcM9lLwk5Rhmd7IlfINJZOfKoGxiCI-08
13438,vexC2HETFOiJ_I1h0-kXBLfd3RSxYUof5RtQlcjHuk_Op2s
13439,0_WwJO1LJ_ntpSdTJfQOpjThMLg-xII81xLoPZjRnm0n8lnH8RwD8QSj2w
13440,fOUpc1E5eGJftb6g0zwi-6WkRkgWGw2eYTw1DCQ-VULq190
13441,nyzfO2dZlN-pxPcKMyAOHnTxX5T5KLcBFc1X5-OUq5dl9-lmqd3usomFvw
13442,ObtG6HZtvow19mGWaEHAI2A0tHZiq_YqwCuuW9uZElg_WQk
13443,KY2x10QsBdwSenV3b-o9fzaa54szY-8o3wCYejIM8_hgM34
13444,dY-IE5jUVNlnslvkjumHDw_p5oVz82KSuI7E60DNJ2gpqq3SLi1lQq6pWg
13445,o31kqy0ZS8-bDT0UHrxb1qz6kLBTD0y-vv5_FKnN4NuSD6cS
13446,v5042O9MK6GEhn8DuA_huw7AGfqIueFmOu3SLsyl7ubBCsQ
13447,fdp7z6D4R3lFXEtzK1tPcZt28pdg4ursTCpPICGODIeSRMcQ
13448,JTLuNZzZxsYHvxtxxTitnrcjFH7xOmsIyL0zc2QjMKS8pgS_
13449,HZFNXFVz2AZh_WSHOqJCN_rNrj5odPV3rqPm0seRbCo9bsJR
13450,aO6_tFZFg9T1CDmcKnsMYE3e4TAaH-aFoKyEdhShT_LaNArDjUp_zLIvtQ
13451,TPiIfQCTvEA-kgqR-XfVTpgAM6ff8lgC460KSYihn7cTadw
13452,Gm4roA24_XvP4JSqpRhzkED0h614xstyit7dpuuGlzMJ9fA
13453,foBXpOqMXvUTkCrTICiSS_HsQaJl-WyTlZosNO-7isVecJA
13454,n8T1t8YlkqSvrEUiAD7vrtTuFyDusZuDy8v160Ys7fyQrfE
13455,det7g1PHpWLCRhDh0TaEPVJVYDw3BP1826DOMg32R57Au4gsbyvptxby1A
13456,liRZCWljqAC4YG1QBhR6YcDUYGXjEPLZkt0dEuQr2jOpszk
13457,D1OvjdSwd_WtBVcp9WplJZIM01BZ8naRETbp-yTjuldQvd-5TmzV4jSwlA
13458,BzvmExJF0MCGCjVcC3S4k-SqTtq20ekK0DjSgFQRdTXVk2M
13459,ChofLrc3_HEc-_PgMALjN5QsWGzvQey4_h0SnvHlD488VaE
13460,cI3Qu5rSSV0WnDWc4Hw45hj5czt7gwcR6fsqZPuOHs1g6lj--QZ8Q_0B0g
13461,dC7hqqWVsx9cT5KACItftghp2QUIOwN2Xupwgz4euRWSJTM
13462,Oyzy2wah3QhqDLQW44uZ5CWp-jE7d1J0MppOT2QlBrpPVwbd
13463,CSY5LHYAYnieV0RyjfNkEB9zpdiq7b3itHeCJ_MXTc6uxOSFTRCLwZfL9Q
13464,ady-A_KOmlU8y0tynOtHSXLn3YtgT2Qwuk9HUWmy9L0TmdIFudJVmriv3w
13465,dB8da7OznlP2jnrxwC1DTTuz2Dr1hhSBtdvzP8kbr5L1FEk
13466,P9oQPoEmcvoQJFdcT3IJ_7GTQewQYthRElBB7CvAAPdnE4c
13467,RlBfS5FKTHMfaa3tIoFknKtwFdaYNe6G8v7pEMLexlGPipHxIlBnUj2ppQ
13468,7hAZsZzqRjY2nbtAuoOCQ_JIH6HTtXWxWLNu5-KY02LSzCSCi1WIX4DIjQ
13469,1evws-AqpHpXTbxHfIjunAHCUWFldyvDCyz08qGjXSsGkFo
13470,pLUvIlh6HUBFs0VkvsJe9RsiRcob3VJt1fU8ddXQZa_sp1I
13471,YDE3O9k0aF2odskvNAVKp2eoLGJ0_Sg94_QDKGtRyWTwC3E
13472,7K8EqI8ej_9D2Cv45XYqbKCKNTUYOdT40XDHOjU7BYni2nM
13473,Q62iAC8VIgqdl7GS-qK0SAuf_dXX-Jxt2wy39ymm07Y31RIyUFvjHq4Z9w
13474,wh9557BU7axK5pnduJfMURr6gARFSJSrcx0txu7ZCVg18DBRaD3yZn_jyg
13475,RWCsIjr71cE4gt5zigAADzL1mP04tuHNt5TCZQdfjKiO-TSqnZ5xH1hjag
13476,KMqB_1BkudS0e2xkfQ80XQIIZKvYE2J1AmBJXCXMmrUrLpTu
13477,AaE0r5nwZK2EERcW6BgPMWiDYPi9XioKebpRHv8upK3UV3h8
13478,S0dDi5kSmrWHBGt_QlBM1lL19pgDhxrelxDLHlVUeyoGF5ltuv8_npAJlA
13479,yQOXLiCp5Pd3hr6FVbD_tXGuaM9W_CiA0gwEe4CI2xB1tVI
13480,JbvqDzeQCoFqgWz2Ze0-cO5TT3qgOWRXEdXB8qIaFOLhMBs
13481,6BLG9QLPtq5n2UmuaoRdyjxppWXNCdaisXp8_Jdd28uW5yU
13482,JkCBTUu-acuSna6YIA2ga26MK5PCvOTHcdYnRxuhucTAd34
13483,cI-fcLhfO6iy2V6uimEfaiAJ0r5OPHJM5Vr1rFAfU4CqRgw
13484,ZVb6VpO9ksvdFemtI1v53k4tTg31jyvJTOPvOZrjX4BwnO0
13485,n_7t6Atvaw609T3ikqgqOR5ZZzn2d_WzsT1pUhBqQodaNdTZIsOkB5Neyg
13486,Diyh9pVbB-rYUKZw0qe8w1c2KvRD7Ba4abOgjUuHHngjVOw_68nbJw05gA
13487,ax5gHlmUq-XPMj35gPdsGryYWcIyjzi3aeCOAAuudAdgoyg
13488,azp9Nxh-XVPSIxwfsBT_0vfZ7a3lnnexKwuSdw2aIxrz1MM
13489,ObcWgPUw9mDUeEFT883dE9SSk65VJIOUhcnWRP31mUrgyLE
13490,L4OlZZh-Xo472McUAoqE29-cG8eOfW9sooZFQvjmY-L5CvvP
13491,NwyTM8aYoPhrPpMOlrNEJI5Ww-967yQZ9usZAU2uzxHlk7M
13492,RJWu8yqiGBIlelJAPNMvD2-wWB17tGNJHR3s1dP5lRLfS2g
13493,urr37Z6gLbC7XJDiv543Jhv7kO534NKNxFuqVN_dy9sWhYA
13494,a8yoxWq7WRtAGWaaDSSiCiTuE9s4opwQmd0WLFkZ_jpjgHnY
13495,L5wfWt_UPtWnvA6MGs6-aiGNOxkbtN-apg2ysH6UBBmb3UM
13496,ZDNvz2hOjbmUAYbFS2vMUJ7lC0J4k_FbiETnKW4r7KVCOgw
13497,l5rigcD_Uu3u1hIZs7ORRIR7tVxMc7s0118GtMM2t5HtddU
13498,6eRn4QLkLG4eTBtPCvfUKk9GzV3SVP4ihp9yQUgnzpVFjUUx6jYjq8mfYQ
13499,fGog7mZX0DEk1IjDLxWFKhaVi5EZhJHIx9spW0nWP6dzc3Yu
13500,CCKX7zB8h4ohvO3EPprcKIbFhYD3jQ6e4h27hF1ZJsZrzd6ScBZQ7vFWDg
13501,VakypZWegeV4fSyfZuJxYeR2wrLpSTnOeFB-Bdpb1azE3FPF4vTw4Iyksw
13502,lZI4vFmFJBbXbP1oU_8yH9JHGsI6cUL20JS_Ip3XlpEyd7k
13503,gSFfdmM5fvnHJrA6aeuRrWqBBzUqvj8i81_A-eWBnKQUaI0
13504,VfpUMy4mHVejLdbZDSWflDb6foZd71dLWt3xt6XpjA8wotk
13505,pNY_REIXOp_1UWMOlRt3BQVJyRDeP8ELYHGKwnS9F_7hLOM
13506,mWvG9J8cm3yAF2LRrY3zW1jUgcZIRbJnoAQhWgqixZYO
13507,vuwNIhEONEU6Pp6xrGfjDdhyTNjUbbOnzAkX6UHFN6FNBPWy
13508,IbkRwZGuIjOmN3tu5T07MVTTWkcBVnH9R-6NGC4rDt92EZI-IQBROdeixw
13509,K5aquAzB8qSMko9HS4Ouzr3_ASq_UiLfO5uljIQiiA-VQkJ7BfHBd_s89A
13510,mSw3XYvsWMiTfSN61QQIxolfoQz1gX8xnO_M9DiShyvyaaBL
13511,rpg1lZApLaGDBa3yH-Pw5tx0oSDrUaDa0yr3D98INqPsQis
13512,KDeMXptODsdP8iZ72vhwqgHDC73cHNhs0e1XoTactHmcxJM
13513,ohPXQw4nZNy1n2nWyegRbmqrE1g0_M2qCoL9pEhpI_KN4Bs
13514,9vQwaHi1p0cMfbt4kX2LMKoxqC7hjOR25xQedEz0NGvnDn8
13515,oYD6DwJaE94o4g4qlU28X7-EM3A_QrTvlVR5rfzeW9SiJ4HoOkXsxD1h6g
13516,qlvol0dk_JhAG9ZaXWYHvyHu2ip17Kij-dy6mmu_t62PkfcP
13517,XHGsrRhP24P1hjVFmsC49uQSYqyJFEXeOGjrb46353eb8r8
13518,DGRh2QxtI3P6u2iLF4TpnIS7NQJdd9QzPUeMfXYAjABqg_ayiEPJ3rQbCA
13519,GNf5GQxY-7sTS8x6L4TDk4sX6DVnoHbjfpIMeuXlKV0ixOA
13520,U2awsUeULqhzLmx2wZcUSJw-2IGJmNBlLfmJ7kPq3dtaGqc
13521,q6cgRD-n-lDya4bRoFob91TcI-MjypaAGJKgtflRB6wbEtA
13522,DlhOHQsSAa-f1nzHbARs7kIou0g05h658l6qiUhYvlJ82z0
13523,XzRHYowAamn1265T4oxK5g07UqwTVP46b9zoPFfRWdXUtnn7_hCo54MZnA
13524,q36_0VwwQ4eJ-JG3GefzWwmGdlotZp6nD1FFQdvzyRXmDvFzLblciUPPCg
13525,UmmyoC5GloULUlnOX3ao3ihKYDoWF2aIYZ2udtM-kUyKrVzD
13526,J60DeX2HfP2-gxMxd7VfOHHiWWkqlYOxpn38nQHTOl5O8IM
13527,Mv0jk9tFqkbjMk9XTIH-hLrcBOW_WutQahlZ90O921s-c5k
13528,RBibyvTF_y9jV77EeEOTe7d2cHoUc9UICXO0Enp4rPfwrVkIBUc6qjmO-Q
13529,ZzoiRRAWxDKfmREr_oLyEoRivpPHjl221T3xRqi61-izOwFyD1g6pHIRaw
13530,8lNYo0SXSVeoHA8diQliR4vtlne6MPp0Ho3LlNmY8QZoX4E
13531,hp_rd_QpCL-r4lBX9rWmP1w_dnp268DYCwVmXBTYCVszxSQ
13532,-KhVHi62N1T0-Nwtcl_TwFGfbzurUJGLHjOVNKufZDslNhKWCwWRfsLTyQ
13533,IHpJ-RrC9ZCz21wRKQx7XVI0TrkIffKSRGbOjH-quFBY1SI
13534,89Thog8AuifGSZ8juaRF09m9YdpyS36WOd7BGYSpxIHG_vSPp07wHi-skg
13535,vN89OwAx_p4N7WZESoigtt0gwRmIFRf6gw5Abzjo56L2xWvkyntNrnfLOA
13536,Y05eefbt3hL2vJVmbo6AYSuj84_C3sUpkWVO0R0ZNLTMJmg
13537,TkxpQcUDajnDlVL3YbJAaM2Vr0qDiRsICDvUwxEqk_x5hfo
13538,UPK5xcMm1lsMKVnsOs7dI38r3M1rdeTkIuqo5kxwk_zw0Jy_2iURce-tjQ
13539,yAbPjAecNrwbuxPGeEQUwZCIdfOiCLNjOKD0s40IL730cEE
13540,xpf1mah73c7KyqIpcvFHfAfiUbOjR_6Y5o6jZg6VEzeMlSw
13541,WR1ynfNhPufSGCo2QPkJJ8-41RkcinZtLNEtF-p15aveTWw
13542,W7KqgRsV8nnu-BGH7ULyEkVNDW6DWHi8wzxvb38rR8kclN4
13543,0fm2SqfC3YLXEs0nm0y_yrUXQ11SbO2y6CPPDWAimwUQ0JQ
13544,p0uM70cMIGz-d3ewOTCSt1daAtMGErpwNOUR5VEdokLvl1nJ
13545,KjuIEDGvfmYPG8Q2l-3l1ktkxnGmL_AJ0btN19G63vrdCcmbgxbHgJLh-Q
13546,Brq5zbL2RIP6QB3aIIhLey069wp41j4XVo8eSnav7cNNvpc
13547,YK6JhAmo3xIRALc6wSk_G9-XHN8SefaaUSxWf5MPdn65eW9kZmtl9k6hsw
13548,Riz-jMw7MUK_NjiaaiSxn2muzYtOWo6boHbyrMb0FMNtmiE
13549,UEgTHrJOecvvZAqHTJHzjFgmZlQs2aPoxwcWE1eq4HmcTRk
13550,tHwGgWJK6TpwFw2IHE1tfATR1nmYJukfuTflTiMj0e1PD7pl
13551,4M_W8nO9YGiK4ddeEzfFiJN-vwa9whvH6siCbgE5yhxIQ4A
13552,7Po62JkItwTHwejAQOvXhP_rF6w9QB7LV1Yufyto2Nj3Rr0
13553,xh168ziS8MZ2QprSxFjOCrrTeeoJnanhTlXxY52SX0kLPaI
13554,2e_4KFnKor_3wSx0XV1aA7TCMnVeMN3z7aSWpvGuwu2HJ-lE
13555,KlhnA8Fz5t0SK9vrppyoRwhJV4r5Mealh2Zs_4l_yBAHxu0z
13556,Vl2DcYf-fnD7mH4pMTcpGa4WY9KHdXhh2ojOluzy3K9kBKeVfGal_i_ptA
13557,PcurlDRr_Tx4bEblRxpHrh-MiffvdRBJFDcODjfI5KPewgA
13558,3uZo-jO5yT1jH40UevBswQMDmKXYQUM9N98HkA7aAxbzlwk
13559,j5XyAoL6gVSY_jM7k1wGO-ejueYJFBUsmTj_C7I4DwHPEcSl1Q8J5PgnKw
13560,qOv4kEBo9ajGw1pcRomm0El4tmvpPgTjRmR6wu3T3hBjavus_PtO4aY4Ig
13561,fxB9RGjneRbHDdoBwMnzNTex1XpxebOAQtj-cQAV-cB1HK0
13562,-SfNlpQqnvvqkeqDkOz9vT84oDdm69Kcz0FPijjnAnC8lAY
13563,or7e63Nhe9v4SL6EWmewyGbVkPVxg_yQHj15z5XuIHeVP0A
13564,hl66UxC-avU7jegi-TFMonMdUtFBBHbxEnYy_P0SfrvDEIM
13565,WSx52SK72OIgs1lNsV48oHl8o9nNpWhsacpw_11D4e4GsJU
13566,p_ZP51plYM8K2s9cJpVSGjoar4pclrNTam5ra92KBkXG-CptYK-bgBGjSw
13567,GSG9ajT1AqPQC8EXb1zoRUdhfGOWS3RPC5D89eqVmauqfJ2qBuO84XBxeA
13568,G3NkNGCpKM7BrdF280b8TopIQzgPui3GuFmpJLTDyxSy0yY
13569,0lxwHgYvyP25UAIGdXV85-uLFmk04AwkPHjXwjnoyoFWmC8
13570,LDybJC4zJAPv9SaPmXhlSNMJQI2FlTdAmRYMKH6ogYKcvyI
13571,PrGTjcPWY1lCWf40z0MPcxB5oTIySn9lMKwVn1WlwFBOIi8
13572,7nrfNXp-ewxDvzKyG5JCiyzHiti1cJYP1Ql0EA-K8m5lw3A
13573,oh3rpDJs44BAUkNwv7GbhlFVDwTE153ODC9fjFEPWtS9qTU
13574,DWG8PtxdfJTTx07EK1iBZF-hJjueeObwRLThKDWD-s6l6Uw
13575,57P1CfASdr3G4zBjkyyNmV-eJucfnzyjQndtJIB2d1MD4cFmG_OAANteGA
13576,aL9PTtN26hE1jTeIyNojqG8_Jq5oYKub3UglYNyYm3TzCX1tLkGtFcxOaQ
13577,IQ4_4jvm1d2_t0BmE8BKy9gQ_KdfkGFk-1QqKMGFjaZnnMc
13578,GxdqD4Nj7-comPZDbKhrAATnseM3hLWejhjVfF-0aHswfsM
13579,wIUA7btAC6QsURwYGAMcJHkF3EybH6IkWFw5vw-LpLImjiE
13580,iIOzygROVVjKE8DEGVv2W78E1XrRbCQi6eUr6ZrCAagg1_Xehi0pPHLAOw
13581,d0PTWg9-tb0A1KC7TZwJCXBWGmGvBvXmZISuru1Pl0QbmVI
13582,I9teKNLdpoepjWqWh_ExfXkw7FVR-AicGH6YJI8okKBZDHHVp_1Pk9zrZQ
13583,WD4Gj1dy5NCMMMYnuPJMwOUCkBGneJZYOiabASTlqOfLX6WEA5ZcBai6iQ
13584,IULo7SK2n5dPLuFtQRCaTOCkzQOmnA9lB1DvnpBOWTDNBOFp_3ijfktrvg
13585,QK8i13O4vnIrPukVcUBLWhXW_d3OkVCMBWDSeEGFG9PcX4wQZxxtb97ZWQ
13586,viomAIGdqyaWahrpmTUV5Y160ktlVMCeGbLySnEYFa5hEMI
13587,O2u4WkO47eN_5KOHBJbPXyrf1gbHY4wqE5-lcVilq8ghfpk
13588,EBoXLZk4sUI5MjpJIUuauRMeeSX_tyoWOf2nSd6H-DOQOawW
13589,CYfcP1FTuFnM_qmZ3HcQsiNZ8Cizw6fhxaPcgZGBntYnGGc
13590,jHDqYjpiMRF-wwmEvIepmcvv42pO51NPOOuLPpR-Loz80Y8
13591,32NAR20tn6YC6F-3jjvGQAPHDihk9I7By7qk9Ww-I_eEYyQ1
13592,SBeW9zfRz_Yo4Xelz_N2wqT3Mwz9_R3Fpv9lCQZVntMq6bYB80SnnI5P9A
13593,wiCzsrv5mW9LD6FoSoeKGt6fYUWp18YXMcvjOtAah6rqtAc_Ip9APm33Ig
13594,ZKlOucN0Pe6xCCOxvtD_H4CAlcQupHbEm-OJjearoD2-qvI
13595,iEPgJWVITys3oViENPtPaLUS4c26KNxMlgDUBGgzBORS0idcaQJtjoxoyg
13596,VHgPb2zbIfPao7CAkYMVuNtDTiQXr87wA1OoHk-vrwbf2-jlz9IuHry2YA
13597,HuApl1qgDw4sRiUp6pdjaP6qNWqpd7x8hH8xyLNAUvIyYzU
13598,v05nUkKiG6iVFVQh3dajLxD0M-QjBxupSPsAj5eHiLsZaQfRjhD2Mwy50Q
13599,A92V5Cvjg4BOaOoXpO6CJvSuyE9HNXJ0pG5TXCHi9aQ7NFwQeyhUymTuPg
13600,yT9aE7c9JvKrkba1AuwUYs1icyRg133H3JJQip-32KwKtDA
13601,1ctyffUvKU0ZzZVdzn3QsxkQBMsWAtPj0YrIxsgX4se6X-A
13602,Wmbr0vd_cctE0k6DJmULi-5xUTJrRWiToTUCCJb6JaC8TWqEQXYp4SCgYA
13603,R8iib0cqmbkhXwnzJHem3gIwMg5x_MlhlJEwGzsAy8NXL-fil_5F2yexLA
13604,PA50zV5dpuRN5_3dHlZc9q0PV4QVUaM3HZvC_0rj3bGx1r8
13605,BaKsWpVQa8FP-8Fj1MV9D_PdaWTCFnsf_VYKDSsicZ52qvY
13606,vIeCCSBEJLf1ebub2ne8BN9wLZB4kVRtjgN4BlQWvpJpLpo
13607,RFZBbk6ohBEBnI_FVvQqlGm9kvgEnttDOTAxP7T6Oh0JGlU
13608,aGCs3G_0yC-lcbRzMIUKOmHCwOBU--Ap6zIw1_4EcWxmFQ4
13609,PmF98kVNMPLaDY3xB9xw2z1ryai2LGh2PUaLAP-l_NvCPLo
13610,90E9kFVcnywtnXRB73lZ-9Mq6-TTm-Bde29trcx5FuCQOZQ
13611,agBQGlPQzPia8ZCt2ZKYYSXK22kp0IylothxOQcmkVS7Xp8_
13612,YmlM9qV6GSrg0lzY6iizxf6VKXWR2iPnWfAtCLN-uXzyX-Q
13613,pLd4VXRFXA0CvXXfEsBWuKGSvbnowQqY8EUe-ZhZlSgF6k8
13614,Qub7QmuOXsLhCFtfDcJiRroTAIAWRIpTLuS_WnWDgtNu_bc
13615,lwU1J7lqd4oRgyUXip8KsgNZUAZH4ER-hvgfdojsJOjpqPzL9REWHS-diQ
13616,s0X2HmrHm-nu3jZghUXYwzZ5tSy4_IePmV-92DjWS299AVE
13617,pHkV7OA5ecX0wm54Lo9se9yhMvz3SM66EE8sUq390qush8E
13618,7WPtOPOr-0cNveU5eDEfd8oxXLlfjkRxK0jIiox9Bvh-9vw
13619,h7nVD_GzYdpPdMQOJhFjimMROaPJud59K-JaLwCtZuTKnVY
13620,17mHAWBIkAszx0ZWI1jPpegh-l7nNm30DBMALrdBGWA9m4DlAS1I2TK0vw
13621,E9AsXb-HrVOw72C6Rkg7kF5enQ9QXu8AI2IoBlPsCnwJvh0
13622,Es2ULFcCNLRYue790zL1A0elOel4qFZrqVOYK4IpgUtkGXjGZ1vaZ1l6_Q
13623,IsnMtYWGwqgrcmRQjqkXJzikjZnZiedmRqrhU9NNFfTcrecHn_XPS9jkiA
13624,6xxqULgb7Sb4XOfc2QW8hXnT-QoeoGOso5gtpoQ3WknVXos
13625,8VyZiVe-lkhimbzoia3LULFcEhin0h24ylTn3mtElCzByqzp9zJyw-QEeA
13626,ZnDgSDXwur8iGMKK7TgekUzF2ru2ibYDV4Al53a41yKXwmcfto6X9aid6A
13627,SRHzHZieV61Za9Y1OirMvLiaoCM8s2LLxtt1JnfIiXnfcMo
13628,KyYjSZHDIOnjLU8WyJYCKZsl0qjgxx_kwZCYV3GFdVTLwhk
13629,HE8pFfz1zP6KCNH1Pg1PKeiz-lM7piOydfNAtnogvPbDTfQ
13630,0FUT7T_ajkIpMlbL54AGO73oqaoKyTHQzSvwaklcieqzwDs
13631,wIzWhEYpj6GrRgVqtkqCtkf647r0o72Uz0D3Bwv7jkzlQtE
13632,FzrNJeZp3b7u0IC9MMt4N6hHyuFyqJ2JgaKvwy4NqzJS9BI
13633,TcF67-bbdpbcTMU_xfTLHXVd0WzyfU6dA4bjQiDom0PMlrc
13634,7TBOWLfZSU-q9ZpiOVLzNJFrjv4uuavNrmFVMAjF3m-yc-8
13635,aA7ovVZdh8_rytyntT3k6olRG0-5ny7tAhXio6E6nDlFLYgDFEhUxtN6mQ
13636,sWv85FFcChDfjc7wmoYUBvF2onIn_teM99JwMlNAzCZbE8c
13637,2TjEHhcKr8lqEE-FB-yaMwJ6TAEhE6OodOi0oLAywvk-3WL9
13638,8agxQAPNwCzmAwwS8xsNIze-6dPCWVY9mkFDhqdSxYLeG9w
13639,kXhCOQJjFUgOsceJn_PZO4RimrjQHttUCxRxwcqLVH0ClYw
13640,wxqUQ61g0MF2xMjFRouoNxiXzFqyqrTuMFUIIPvz_U8iW-NoVTaZIBInog
13641,gW4oswZVoFmywEzjp17onWroUM6P1YwmEB2tOp3KkzxCd-eawqxZd3d5AQ
13642,dt6Q2yEleqpCwBZxkGMz9-OC8TXaMe81ixTR33ccwP10pdY
13643,0d36-Bwsj_u-m2xqG54ALd9nQbI6LMD6Sm6GMasFngq9bUYyetNMu78ffg
13644,xGJCqB4WNrigIhiyqeNUH-7f2gPRNzaeSBKW8aDmNm0RrotC
13645,S8SyjUDcGu1_ps48of7MRE132AVFdtxqDf_mNnIGpKYGrrw
13646,YcWx_hnUGsbhq_u-w3p8LlxOw2cbXd6gVrtdwPqMpRgUN5c
13647,oXHud1Sc4uH_IaNi5b_EGFKhHihw8H57aJeKI7j1YOMKlvo
13648,xBGWk_dP2bUJPIvJ6CJebvnbnFmdUKv17m74qspYZHAA7skgMjcXJcnWVg
13649,6ZcxGbGqQQb_46zlQCGW6NTT6AN7ZMbmwM5I3e_re7Iassm5KTn49EGefA
13650,A7ujdGElWoLiWc03PNO_GQ7M0fDkF2d2wRLJFFw9PBjAzYUr
13651,QHfpPc0mTTUwG2YUv1JWDPsQfCW8nsxAMIT-q3JW3BpcEvg
13652,jJVP2GdWalEuK73rrY76wO0O1qiqVnu6l2-iugRoXCEQTAI
13653,lLWsY2mSLt3rU0tjXgrmujV0F7sG7zVx8phcdNoI47wz8VWq
13654,Tze1iplbpMxfqsYbiLxBEM9cBDnaeDxinqLsENRHuk0t98I
13655,NcscbsyL3P_7dRjfGZnO3voPMmAZ637OrBQtqirVy0pTUyY8oR9QQZttCw
13656,nY_rEMBUUyGCPk193d2xvWt7n9XRS0z00Tr1OJygpZa-6tU
13657,YN_diHqRSuQmO62xFK0pFZ0uZwqq7KuFT-TDk05GI6ABWrnL
13658,Z7P7VyvjxFZDwivraz00yTEqriS6w1i8eHVRg8sS43MTI8U
13659,rW9IJhRiMlGHyMN8rdXwdMp4-R2uXjt-20fSqaGwnxc5Lls
13660,xjCFgj4IG7gW9rYCyU_gARTjrKiMmKNeVP6l4DulyCjt0uI
13661,RWgeliyHvy4Rdh4ERaYvodz-JJSs2rvFVqWIawnZyML_HuM
13662,7JJvPdl4GfYk5f-xd80wBRX-bgYFy1QI7VGsk0-VgSAqDYAY1mrPAPRlrQ
13663,NdE6ufbQdUAo6xljNLNyXRMOCAr5tOEnXgcUUWfOZnmLUKU
13664,3gM9Kclxmv8VL1ti8imiccFR1tKKrOL-4ByppIlo7FELwFA
13665,WHgZlI_eG59Vpk0nHTGgiZbHVLDJfY30WVIyKrFvckzykh3J1KrKU-uGdQ
13666,XJqbMEYkxsISInMAFqzWNmgSQqJH7VXYmQ48xAW-hyxSCD4G9ksAzE8ICA
13667,q_CwbHVS7e-ubmer7sDhLlnf5uAm5n2mUAF958SvWpWl5lo
13668,Jl7xQM9PEvYe6f9C0tRz5KKwnHyDyUdwJzaiSVeDtvPD5oY
13669,C8RcTfsGhWcb1Y2g9_u_4px8P5lFzVvkPekmfZpNjMHRzMs
13670,81oLGbTAzvDOxuC48iPMAQprB2PIWDg0pi0eETUfEpcJOBc
13671,RZtQ8CcO1bX_b_M6060NMOYQfJCRGmqprqzZ1585UqhwzJA
13672,NFcd0Vck6SE0Cjjr3lYsfplGTMvJ2_Xi4bb08JxrXjnCDvpEHCoR8gtwoA
13673,trZeQbzSo3cslaRhhvuL6E2QWW4WVyex211c-0peyzEvvCA
13674,B-n9JyQJrRvpfBiIq5-j_hKw-9oVFSrI6dtTkQkSmMJwUbp56FES6qDFmA
13675,_v9XJnwugCBv82Xc-dKbZiSTVeqo2zStFmLderZxS-04yF3xlcxRD-zkng
13676,zZ3lIzZAWMYi6q9b7NCtS9iD-xCNX2kHqAyp0TR38SCEk7ztzIlIruCd3A
13677,VyCKtxIw5_5PYw_7zN3vP9awFhPmh9zArwwJljqUZsQWe84NlXdLRsE2PQ
13678,IiQY13cFgSU2QbhVUiigyLd1g5RFIZHuRPegqhj3fthdwcY
13679,osa05EMPJkOeqTCnoZcntUqVbnoqfqiCRF4i_rzKLXFw1eBanSTY21OS7A
13680,ULEWQt6aiz9j5BqWlFwzdZNVsTLNwECcXm8c75AHoe5nI4A
13681,cg1NflUHkI6NlNiQkstxGCfi7xcb82azMmg4G4zSJsCkX5Y
13682,FUuAPfS5WhPRPOl4LFggln-2j-uLFCtGkoedBXMIlI87XGE
13683,hvlmJ3kkZsuwSrTYCxLk988wUDUQZv8PxNpDw1Jz8NkXV5E
13684,hC51jtm1EuNMOm74qtGTwF13vRinJZbr07IRWZ7z1mGIymiUdaB9WrqD6Q
13685,oArd9IJ8bnvgW0_yVf9ILQtgYLRTcphlHc9kLKKKNI_y2Vc
